code,name,industry,signal_date,close,ma5,ma10,ma20,ma60,ma120,ma5_slope_3,ma10_slope_5,ma20_slope_5,ma60_slope_10,ret5,ret10,ret20,ret60,amount_ma5,amount_ma10,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,atr20,atr20_pct,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,short_term_strong,pullback_rebound,bench_ret20,bench_ret60,market_ok,market_state,ret20_rank_pct,ret60_rank_pct,industry_ret20,industry_ret60,industry_ret20_rank_pct,industry_ret60_rank_pct,industry_count,industry_strong,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,short_term_ok,candidate,score,trend_confirmed_by_score,status,score_trend_status,score_now,score_3d_ago,score_5d_ago,score_change_3d,score_change_5d,score_ma3,score_ma5,score_min5,score_max5,status_5d_ago,status_changed
600859,王府井,,2026-06-18,9.91,10.264000000000001,10.335,10.6145,11.594333333333335,13.08225,-0.009075111025294347,-0.0309423347398029,-0.024357737028356086,-0.03826692841540624,-0.026522593320235766,-0.05167464114832532,-0.0974499089253188,-0.2134920634920635,151114243.8,164271427.5,185835043.6,0.8131633349265672,0.013091007842993265,0.015473545248643961,11.47,12.52,False,False,-0.20846645367412142,-0.1183274021352313,0.3860000000000003,0.03895055499495462,0.9045644241609642,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.4647137150466045,0.1940745672436751,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,27.0,15.0,-4.0,6.0,25.0,23.8,17.0,27.0,市场环境弱观察,True
600871,石化油服,,2026-06-18,2.14,2.1980000000000004,2.2270000000000003,2.301,2.591666666666667,2.7066666666666666,-0.014349775784753382,-0.03425845620121415,-0.03663387063010237,-0.06578552117753078,-0.03603603603603611,-0.0775862068965516,-0.10833333333333328,-0.2818791946308724,278044031.4,291560020.2,291969481.45,0.9523051177101031,0.00930452093303768,0.009369658834084525,2.46,3.07,False,False,-0.3029315960912051,-0.12295081967213106,0.08199999999999999,0.03831775700934579,0.6506094323916645,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.4122836218375499,0.061917443408788284,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,23.0,13.0,0.0,7.0,22.333333333333332,21.2,16.0,23.0,市场环境弱观察,True
600963,岳阳林纸,,2026-06-18,3.31,3.46,3.539,3.8034999999999997,4.381333333333333,4.813833333333334,-0.028089887640449507,-0.06696546269443715,-0.051969092721834476,-0.0704056013296086,-0.0515759312320917,-0.13577023498694518,-0.21190476190476193,-0.31752577319587627,110645702.0,102395587.8,99134156.5,1.116120880092423,0.018111730894231477,0.01491323600414458,4.23,5.08,False,False,-0.34842519685039375,-0.21377672209026122,0.1355,0.04093655589123867,0.27330921870533603,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.05159786950732357,0.03162450066577896,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,21.0,12.0,2.0,8.0,23.333333333333332,21.2,15.0,24.0,市场环境弱观察,True
600986,浙文互联,,2026-06-18,8.02,7.973999999999999,7.989,8.4055,9.725500000000002,10.2765,0.006818181818181834,-0.03700578592092585,-0.058629185799081496,-0.043111081958610464,0.042912873862158474,-0.014742014742014864,-0.15042372881355937,-0.1923464249748238,395107632.6,441981744.8,555774317.6,0.7109138009582615,0.033368335422807635,0.044018797202878684,9.66,12.99,False,False,-0.38260200153964596,-0.18451749734888645,0.3875,0.048316708229426436,0.5892780715877315,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.21604527296937417,0.26531291611185087,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,22.0,11.0,1.0,11.0,22.666666666666668,20.4,12.0,23.0,市场环境弱观察,True
600992,贵绳股份,,2026-06-18,9.69,9.943999999999999,10.450999999999999,11.5355,11.9125,12.81675,-0.02852676826885514,-0.11424697008221041,-0.051473913579739294,-0.03949525626898176,-0.031968031968031996,-0.20638820638820643,-0.19851116625310172,-0.2376081825334383,63114055.6,88011054.9,143875569.95,0.43867110741548104,0.02574120771961317,0.04913595026316858,13.5,13.5,False,False,-0.28222222222222226,-0.2659090909090909,0.5855000000000001,0.06042311661506709,1.2007630603829538,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.07023968042609853,0.13648468708388814,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,19.0,11.0,4.0,12.0,21.0,18.6,11.0,23.0,市场环境弱观察,True
601011,宝泰隆,,2026-06-18,2.62,2.798,2.9360000000000004,2.9210000000000003,3.119,3.323916666666667,-0.0443989071038251,-0.03421052631578936,-0.00865433565246887,-0.03689979928979459,-0.08070175438596494,-0.17868338557993724,-0.047272727272727244,-0.23391812865497075,138995507.8,224969081.7,186883338.5,0.74375548358475,0.025768545794436666,0.03249095923782714,3.42,3.85,False,False,-0.3194805194805195,-0.2036474164133738,0.16049999999999998,0.06125954198473281,1.114758560750819,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.6770972037283621,0.14713715046604528,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,43.0,45.0,-20.0,-20.0,27.0,33.4,23.0,43.0,市场环境弱观察,True
601015,陕西黑猫,,2026-06-18,3.09,3.272,3.4739999999999993,3.604,4.003333333333334,4.194166666666667,-0.05159420289855088,-0.0841022936989193,-0.028440490632160587,-0.05837155513740233,-0.09649122807017552,-0.27294117647058824,-0.11461318051575942,-0.4277777777777778,148790012.2,228195475.2,270900932.35,0.5492414179208711,0.02214923705965659,0.0355840380729076,4.4,5.88,False,False,-0.4744897959183674,-0.27294117647058824,0.238,0.07702265372168285,1.2327304751728951,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.3841544607190413,0.002996005326231691,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,25.0,20.0,-2.0,6.0,23.666666666666668,22.6,17.0,25.0,市场环境弱观察,True
601096,宏盛华源,,2026-06-18,4.61,4.67,4.698,4.8759999999999994,5.3575,5.359583333333333,-0.005112910097997414,-0.0291382517048977,-0.03807457092128652,-0.05210544939844308,-0.0021645021645021467,-0.04554865424430632,-0.099609375,-0.21196581196581188,127466051.0,147692186.0,129488562.55,0.9843807707015124,0.01658176274593558,0.01618924980743222,5.33,6.04,False,False,-0.23675496688741715,-0.12213740458015276,0.16750000000000012,0.03633405639913234,0.7947068141941931,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.45206391478029295,0.19940079893475365,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,36.0,23.0,-13.0,-3.0,29.666666666666668,30.2,23.0,36.0,市场环境弱观察,True
601116,三江购物,,2026-06-18,10.85,11.218,11.333,11.7865,13.000666666666666,14.468250000000001,-0.0030216850337718704,-0.054953302201467547,-0.029678109821355103,-0.040918703585304805,-0.0091324200913242,-0.09356725146198841,-0.10330578512396693,-0.21604046242774566,98861438.0,146685834.1,179329759.85,0.5512829442402223,0.01611082452767896,0.027089257034785326,13.05,14.52,False,False,-0.25275482093663915,-0.1595662277304416,0.5645,0.05202764976958525,1.0708190371511623,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.4387483355525965,0.18941411451398135,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,23.0,16.0,0.0,10.0,23.666666666666668,21.4,13.0,25.0,市场环境弱观察,True
601360,三六零,,2026-06-18,9.37,9.286,9.35,9.831,10.525666666666666,11.18825,0.0004309416074121941,-0.04210634156336435,-0.03806262230919777,-0.03885430776020826,0.0411111111111111,-0.04192229038854811,-0.10676835081029556,-0.15203619909502275,627315159.8,643262203.0,803185162.95,0.7810342978647025,0.00965281450171428,0.011509094994655406,10.76,11.98,False,False,-0.21786310517529228,-0.1573033707865168,0.34199999999999964,0.036499466382070404,0.7012162411684287,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.4187749667110519,0.39846870838881493,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,23.0,13.0,0.0,10.0,23.0,21.0,13.0,23.0,市场环境弱观察,True
601515,衢州东峰,,2026-06-18,3.78,3.854,3.811,3.9584999999999995,4.335166666666667,4.3585,0.024455077086656285,-0.017530291312193858,-0.0356881851400731,-0.027771548179711503,0.029972752043596618,-0.03324808184143235,-0.08915662650602418,-0.09569377990430616,72904413.0,67568237.8,80816434.45,0.9020988552161991,0.00980128400200488,0.010522433937368071,4.44,5.2,False,False,-0.2730769230769231,-0.1563218390804597,0.147,0.03888888888888889,0.7424908472873902,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.5069906790945407,0.5522636484687083,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,23.0,19.0,0.0,8.0,23.666666666666668,21.8,15.0,25.0,市场环境弱观察,True
601700,风范股份,,2026-06-18,4.61,4.8,4.869,5.1240000000000006,5.2844999999999995,5.607666666666666,-0.007444168734491385,-0.0508771929824563,-0.03747534516765283,-0.0399382304850725,-0.02742616033755274,-0.10485436893203881,-0.13831775700934568,-0.1738351254480286,72781328.4,76066242.0,84960174.75,0.8566522916668083,0.01329504574855408,0.014503796770391677,5.65,5.87,False,False,-0.2146507666098807,-0.16636528028933095,0.20350000000000007,0.04414316702819958,1.0398161416591942,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.2739680426098535,0.327896138482024,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,23.0,13.0,0.0,8.0,23.0,21.4,15.0,23.0,市场环境弱观察,True
601933,永辉超市,,2026-06-18,3.1,3.2019999999999995,3.258,3.4185000000000003,3.6593333333333335,4.143916666666667,-0.009282178217821957,-0.055378370542186195,-0.02745376955903256,-0.03371182114250504,-0.01898734177215189,-0.09090909090909094,-0.09883720930232553,-0.19480519480519476,363647550.2,359951112.0,516875461.8,0.7035496499168497,0.0124757556456607,0.016313044069593417,3.85,4.32,False,False,-0.28240740740740744,-0.17333333333333334,0.16049999999999992,0.05177419354838707,1.156769930902177,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.4570572569906791,0.25532623169107854,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,25.0,13.0,-2.0,10.0,23.666666666666668,21.8,13.0,25.0,市场环境弱观察,True
601969,海南矿业,,2026-06-18,8.82,9.184,9.096,9.4785,10.704666666666668,11.201666666666666,0.005694261936048939,-0.02487135506003424,-0.04243067131383538,-0.0521111586652695,-0.02970297029702962,-0.06269925611052074,-0.14700193423597674,-0.23636363636363633,165786965.2,164920162.2,168080028.75,0.9863573110556122,0.00912144562528994,0.008984021410573676,10.53,12.66,False,False,-0.3033175355450237,-0.15854823304680044,0.3435,0.03894557823129252,0.6037847163064932,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.22936085219707059,0.1384820239680426,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,23.0,14.0,0.0,9.0,24.0,21.8,14.0,26.0,市场环境弱观察,True
603000,人民网,,2026-06-18,16.1,16.258000000000003,16.561,17.0905,18.717333333333332,20.500249999999998,-0.016335914811229424,-0.03282135139870335,-0.0365035516969221,-0.03534646406514386,0.004366812227074357,-0.03765690376569031,-0.11587040087863809,-0.18274111675126892,218208882.4,288270581.6,298543919.05,0.7309104908060595,0.01218039571444264,0.01569833825263388,18.39,20.55,False,False,-0.21654501216545008,-0.12068019747668679,0.6169999999999993,0.038322981366459584,0.5624907795298614,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.37782956058588546,0.3015978695073236,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,21.0,16.0,2.0,10.0,23.0,20.6,13.0,23.0,市场环境弱观察,True
603100,川仪股份,,2026-06-18,17.37,17.767999999999997,18.003,18.7055,19.236833333333333,21.421666666666667,-0.01899293286219106,-0.03691221312790871,-0.03320756667355795,-0.033243990283943425,-0.037673130193905835,-0.06612903225806455,-0.1262575452716297,-0.1472754050073638,78781531.2,80797796.5,92253083.65,0.8539717924106486,0.00867986479846586,0.009603072504520565,20.5,21.37,False,False,-0.18717828731867103,-0.14052449282533397,0.625,0.03598157743235463,0.5903502731190055,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.32689747003994674,0.41078561917443407,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,23.0,17.0,0.0,4.0,23.0,22.2,19.0,23.0,市场环境弱观察,True
603131,上海沪工,,2026-06-18,18.5,18.462,18.566000000000003,19.123,20.757833333333334,23.493,-0.002485411713853636,-0.007537285508098512,-0.05221420960027756,-0.03184757936631333,0.022664455500276404,-0.01175213675213671,-0.1435185185185186,-0.116945107398568,168452534.2,177977346.4,179239383.7,0.9398187536838758,0.02694533112113176,0.027689816205185475,21.97,25.48,False,False,-0.27394034536891676,-0.16404805914972276,0.8534999999999997,0.04613513513513512,0.6499337332407875,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.24583888149134486,0.5046604527296937,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,22.0,12.0,1.0,9.0,21.666666666666668,20.2,14.0,23.0,市场环境弱观察,True
603171,XD税友股,,2026-06-18,45.31,45.034000000000006,45.190999999999995,47.9375,52.379999999999995,58.22566666666667,0.00258248363684932,-0.05732284778572794,-0.06099722828908072,-0.029709511798285404,0.03922018348623846,-0.0630686517783291,-0.17961252942241523,-0.1271431323444422,212300884.4,215415773.9,291137672.7,0.7292113124046417,0.01160652245682324,0.014618649510951195,55.73,64.15,False,False,-0.2936866718628215,-0.19184430027803523,2.4005,0.05297947472964026,0.5774303042772218,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.11318242343541944,0.4737017310252996,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,21.0,11.0,2.0,10.0,21.0,19.4,13.0,23.0,市场环境弱观察,True
603219,富佳股份,,2026-06-18,15.38,15.254,15.273,16.1255,16.490833333333335,16.988833333333336,0.014768493879723232,-0.03280349566208618,-0.044839330667851396,-0.020976599218324732,0.03778677462888003,-0.05644171779141105,-0.14792243767313018,-0.11963365769891232,100356242.6,90333281.6,104580122.1,0.9596110674267418,0.011710295689347977,0.011424786337727064,18.52,19.04,False,False,-0.1922268907563024,-0.18302094818081593,0.7480000000000002,0.048634590377113145,0.8851631956656842,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.22503328894806923,0.4986684420772304,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,22.0,20.0,1.0,3.0,23.0,22.2,20.0,23.0,市场环境弱观察,True
603279,景津装备,,2026-06-18,13.12,13.386,13.441999999999998,14.1665,16.340333333333334,16.88875,-0.0044622936189202544,-0.04306969459671117,-0.046283829271576704,-0.04279228703929705,-0.023809523809523836,-0.06151645207439205,-0.11887172599059781,-0.19112207151664606,92230069.0,111393491.7,126138094.55,0.7311833061140847,0.0119010106302689,0.01528495973961301,16.03,19.25,False,False,-0.3184415584415585,-0.1480519480519481,0.5165,0.03936737804878049,0.7085314376158802,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.36118508655126497,0.2713049267643142,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,23.0,12.0,0.0,9.0,22.333333333333332,20.8,14.0,23.0,市场环境弱观察,True
603392,万泰生物,,2026-06-18,28.54,28.785999999999994,30.07,32.432500000000005,37.36133333333333,40.255583333333334,-0.033767454350161374,-0.09118384864146023,-0.07265501022202514,-0.042965948290583755,-0.013480815762184628,-0.14932935916542467,-0.24756129712628527,-0.2896963663514186,211430646.6,191699493.2,176727974.25,1.1963620784840179,0.00580794779657724,0.00438870205718123,38.19,46.98,False,False,-0.39250744997871434,-0.22619372442019103,1.3425000000000005,0.04703924316748425,0.4386724027504096,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.019640479360852198,0.05226364846870839,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,26.0,15.0,-3.0,5.0,25.0,23.8,18.0,26.0,市场环境弱观察,True
603393,新天然气,,2026-06-18,24.94,26.538,26.569,27.142499999999995,31.4065,31.500833333333333,-0.01979759178547691,-0.015744239460620868,-0.03455573735505446,-0.07025888227196708,-0.11119030648610118,-0.08342521131936786,-0.14059269469331492,-0.41317647058823526,257427564.2,293413608.9,278302847.25,0.9249907672297448,0.022647205842278258,0.024271862256394584,29.29,42.7,False,False,-0.41592505854800943,-0.13282336578581366,1.2394999999999994,0.049699278267842796,0.651099078646809,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.26065246338215714,0.0036617842876165113,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,41.0,33.0,-18.0,-2.0,32.0,32.4,23.0,41.0,市场环境弱观察,True
603615,茶花股份,,2026-06-18,18.12,17.726,17.894,18.8525,19.66783333333333,21.450249999999997,0.008190194517119664,-0.03996995546971405,-0.05541498609614948,-0.020444924047480773,0.04197814836112701,-0.05427974947807934,-0.1516853932584269,-0.13714285714285712,57120777.6,59179111.7,81051016.7,0.7047509078316102,0.013362500206765321,0.01745736084691088,21.94,23.74,False,False,-0.23673125526537475,-0.19153881915388193,0.8950000000000007,0.04939293598233999,0.9034545767940624,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.20905459387483355,0.44507323568575236,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,20.0,20.0,3.0,11.0,23.0,20.2,12.0,23.0,市场环境弱观察,True
603901,永创智能,,2026-06-18,10.78,10.824,10.869,11.186499999999999,11.915833333333332,13.032583333333333,-0.001291751245617201,-0.01352332546741708,-0.040238514006263215,-0.027040635801965363,0.008419083255378768,-0.015525114155251152,-0.12143439282803592,-0.09487825356842994,72184763.6,84350907.5,98190419.7,0.7351507796844664,0.01230548986658394,0.01606065540616128,12.56,13.57,False,False,-0.20560058953574067,-0.14354450681635933,0.4109999999999999,0.038126159554730976,0.7134200556340837,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.35086551264980026,0.5545938748335553,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,23.0,13.0,0.0,10.0,23.0,21.0,13.0,23.0,市场环境弱观察,True
603917,XD合力科,,2026-06-18,11.75,11.804,11.87,12.0095,12.502333333333333,13.454,-0.0048895633114145465,-0.009016530305560266,-0.022425722425722494,-0.023560345725294307,0.0025597269624573205,-0.010109519797809496,-0.07334384858044163,-0.08346333853354138,70682011.4,69224691.0,82448605.4,0.8572857121971404,0.028922195839874338,0.03295609644819461,13.12,13.85,False,False,-0.15162454873646203,-0.10785824345146378,0.6075,0.05170212765957447,0.6538554104857222,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.5792276964047937,0.579560585885486,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,24.0,27.0,-1.0,-1.0,23.333333333333332,23.6,22.0,25.0,市场环境弱观察,True
605555,XD德昌股,,2026-06-18,14.72,15.0,15.279,15.4125,15.492999999999999,16.562833333333334,-0.015231092436974736,-0.007405963749756439,-0.018187030194929177,-0.005903111966634733,-0.023224950232249464,-0.09526736324523655,-0.09247842170160281,-0.07537688442211055,125714444.6,130634060.4,139839123.8,0.8989933659753093,0.017015550095911915,0.018245414125224735,16.5,16.69,False,False,-0.1180347513481127,-0.10981595092024543,0.7089999999999997,0.0481657608695652,0.9301785395279653,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.4876830892143808,0.5955392809587217,,,,,,True,True,False,False,False,False,False,False,False,23,False,跌破MA60剔除,弱势延续,23.0,31.0,48.0,-8.0,-18.0,27.666666666666668,31.0,23.0,41.0,市场环境弱观察,True
000555,神州信息,,2026-06-18,11.26,11.276,11.369,12.303,13.990166666666669,15.715000000000002,0.004991087344028422,-0.06304598648425896,-0.04602023804908295,-0.0755192845657392,0.043558850787766445,-0.08081632653061221,-0.13317936874518865,-0.3620396600566572,187939639.2,209645083.7,338473046.4,0.5552573275743117,0.01713387583856334,0.027248224718167218,14.3,17.06,False,False,-0.33997655334114885,-0.2428070175438597,0.5599999999999997,0.04973357015985788,1.1755703979310164,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.2989347536617843,0.010985352862849533,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,24.0,11.0,-2.0,8.0,23.333333333333332,21.6,14.0,24.0,市场环境弱观察,True
000559,万向钱潮,,2026-06-18,13.75,13.692000000000002,13.936000000000002,14.8475,15.815666666666667,16.47225,0.0,-0.04041864628520264,-0.06522491894103932,-0.028929298717778162,0.04087812263436774,-0.07407407407407407,-0.23991155334438918,-0.10598179453836154,598639818.0,788655132.2,1068641348.8,0.5601877736363331,0.013178612307200122,0.021054850406469185,18.2,18.77,False,False,-0.2674480554075652,-0.2624232272473478,0.7489999999999999,0.05447272727272726,0.32027863863343464,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.02463382157123835,0.5289613848202397,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,21.0,11.0,1.0,11.0,20.666666666666668,18.8,11.0,22.0,市场环境弱观察,True
000571,新大洲A,,2026-06-18,5.3,5.3340000000000005,5.385,5.5365,5.638166666666667,6.095083333333333,-0.014776505356483005,-0.03356066044508266,-0.01835106382978713,-0.049960682992585936,-0.0074906367041198685,-0.0766550522648084,-0.07017543859649134,-0.1858678955453149,120894159.2,136088921.3,133209104.75,0.9075517730329916,0.027797476916699947,0.029545255135445668,6.01,6.48,False,False,-0.1820987654320988,-0.10940170940170935,0.34300000000000014,0.0647169811320755,0.7111119628692041,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.5910452729693741,0.28961384820239683,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,22.0,27.0,0.0,-8.0,23.333333333333332,24.4,22.0,30.0,市场环境弱观察,True
000718,苏宁环球,,2026-06-18,1.85,1.932,2.031,2.0315,2.077833333333333,2.20525,-0.05201177625122666,-0.035612535612535745,-0.010231425091351998,-0.01687564072234049,-0.07035175879396982,-0.17040358744394613,-0.05612244897959173,-0.13551401869158874,98485005.8,217320031.9,143598078.95,0.6858379061901789,0.022101596981003842,0.029615540115759304,2.45,2.45,False,False,-0.24489795918367352,-0.19565217391304335,0.1125,0.06081081081081081,1.071689183297738,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.6448069241011984,0.4497336884154461,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,42.0,39.0,-20.0,-15.0,24.333333333333332,30.4,22.0,42.0,市场环境弱观察,True
000880,潍柴重机,,2026-06-18,25.71,25.3,25.413,28.15,28.89666666666667,30.327749999999998,0.01467875190502932,-0.06377099911582662,-0.065032549488508,-0.023612824021669976,0.07125000000000004,-0.08765081618168913,-0.24846536100555394,-0.04102946661693385,359556621.6,411958286.7,684358188.2,0.5253924447747259,0.06275876152066621,0.10183902671402667,35.68,37.13,False,False,-0.30756800430918396,-0.2911990549320732,1.402,0.054531310774017884,0.4553604422725943,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.018641810918774968,0.6554593874833555,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,29.0,19.0,-7.0,3.0,24.0,24.0,19.0,29.0,市场环境弱观察,True
002006,精工科技,,2026-06-18,14.93,15.065999999999999,15.35,16.294,17.333833333333335,19.2625,-0.011417322834645804,-0.037376144487645924,-0.05325237500363167,-0.03735688038578655,0.008783783783783639,-0.0657071339173968,-0.1796703296703297,-0.1673173452314557,124022675.0,139041214.0,172020960.65,0.7209742029771649,0.015850377026689615,0.02005774486111248,18.95,19.3,False,False,-0.22642487046632132,-0.20515574650912993,0.619,0.04146014735432016,1.1042359422573236,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.11284953395472704,0.3478695073235686,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,22.0,12.0,0.0,10.0,21.333333333333332,19.6,12.0,22.0,市场环境弱观察,True
002063,远光软件,,2026-06-18,5.26,5.306,5.366999999999999,5.7055,6.206500000000001,6.371166666666666,-0.005249343832020914,-0.0504246284501062,-0.046301713330547445,-0.04635201925785537,0.01740812379110257,-0.073943661971831,-0.16108452950558216,-0.24749642346208878,137493495.0,147263012.2,188387841.2,0.7298427229920399,0.014643410200685459,0.018373730761337564,6.43,7.13,False,False,-0.2622720897615708,-0.19218750000000007,0.16000000000000006,0.030418250950570356,0.43774417909941554,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.1707723035952064,0.11684420772303596,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,23.0,12.0,-1.0,10.0,23.333333333333332,21.0,12.0,24.0,市场环境弱观察,True
002123,梦网科技,,2026-06-18,7.75,7.694,7.715999999999999,8.2555,9.319500000000001,10.745666666666667,0.010772464529690051,-0.034171986481412064,-0.05742992521550494,-0.05416194455251244,0.048714479025710355,-0.027603513174404015,-0.19522326064382145,-0.2757009345794392,142186286.6,127893409.4,165937672.1,0.8568656218963554,0.025654081271073537,0.02730031981824694,10.16,10.66,False,False,-0.2729831144465291,-0.2404933196300103,0.383,0.04941935483870968,0.6131961845483166,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.07689747003994674,0.07057256990679095,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,21.0,11.0,1.0,11.0,22.0,19.6,11.0,22.0,市场环境弱观察,True
002180,奔图科技,,2026-06-18,14.12,14.146,14.599,15.482,16.914666666666665,18.727916666666665,-0.023336095001380786,-0.051273719781647964,-0.05427445710271528,-0.03966691900075703,-0.020804438280166537,-0.0931278098908157,-0.1766763848396501,-0.199546485260771,337708688.8,330548260.5,317887557.05,1.0623526505219025,0.0174472045320525,0.015179306933540564,17.78,19.49,False,False,-0.2755259107234479,-0.21052631578947378,0.8545000000000004,0.06051699716713884,0.46884823239183143,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.12250332889480692,0.2406790945406125,,,,,,True,True,False,False,False,False,False,False,False,22,False,跌破MA60剔除,弱势延续,22.0,22.0,14.0,0.0,8.0,22.666666666666668,20.8,14.0,24.0,市场环境弱观察,True
